ticker,date,hold_days,hybrid_signal,confidence,price_change_pct,correct
MSFT,2024-11-05,5,BUY,55,2.81,True
MSFT,2024-11-05,10,BUY,55,1.54,True
MSFT,2024-11-05,20,BUY,55,6.52,True
MSFT,2024-11-06,5,BUY,55,1.19,True
MSFT,2024-11-06,10,BUY,55,-1.12,False
MSFT,2024-11-06,20,BUY,55,5.55,True
MSFT,2024-11-07,5,BUY,55,0.34,True
MSFT,2024-11-07,10,BUY,55,-2.76,False
MSFT,2024-11-07,20,BUY,55,4.47,True
MSFT,2024-11-08,5,BUY,55,-1.78,False
MSFT,2024-11-08,10,BUY,55,-1.11,False
MSFT,2024-11-08,20,BUY,55,5.77,True
MSFT,2024-11-11,5,BUY,55,-0.54,False
MSFT,2024-11-11,10,BUY,55,0.39,True
MSFT,2024-11-11,20,BUY,55,6.27,True
MSFT,2024-11-12,5,BUY,55,-1.24,False
MSFT,2024-11-12,10,BUY,55,1.38,True
MSFT,2024-11-12,20,BUY,55,6.35,True
MSFT,2024-11-13,5,BUY,55,-2.28,False
MSFT,2024-11-13,10,BUY,55,-0.32,False
MSFT,2024-11-13,20,BUY,55,5.94,True
MSFT,2024-11-14,5,BUY,55,-3.09,False
MSFT,2024-11-14,10,BUY,55,-0.6,False
MSFT,2024-11-14,20,BUY,55,4.98,True
MSFT,2024-11-15,5,BUY,55,0.68,True
MSFT,2024-11-15,10,BUY,55,4.06,True
MSFT,2024-11-15,20,BUY,55,9.03,True
MSFT,2024-11-18,5,BUY,55,0.93,True
MSFT,2024-11-18,10,BUY,55,3.92,True
MSFT,2024-11-18,20,BUY,55,9.53,True
MSFT,2024-11-19,5,BUY,55,2.65,True
MSFT,2024-11-19,10,BUY,55,4.91,True
MSFT,2024-11-19,20,BUY,55,4.9,True
MSFT,2024-11-20,5,BUY,55,2.01,True
MSFT,2024-11-20,10,BUY,55,6.74,True
MSFT,2024-11-20,20,BUY,55,5.39,True
MSFT,2024-11-21,5,BUY,55,2.56,True
MSFT,2024-11-21,10,BUY,55,7.44,True
MSFT,2024-11-21,20,BUY,55,5.75,True
MSFT,2024-11-22,5,BUY,55,3.35,True
MSFT,2024-11-22,10,BUY,55,6.96,True
MSFT,2024-11-22,20,BUY,55,4.38,True
MSFT,2024-11-25,5,BUY,55,2.96,True
MSFT,2024-11-25,10,BUY,55,5.86,True
MSFT,2024-11-25,20,BUY,55,4.9,True
MSFT,2024-11-26,5,BUY,55,2.2,True
MSFT,2024-11-26,10,BUY,55,4.91,True
MSFT,2024-11-26,20,BUY,55,2.36,True
MSFT,2024-11-27,5,BUY,55,4.64,True
MSFT,2024-11-27,10,BUY,55,6.28,True
MSFT,2024-11-27,20,BUY,55,1.78,True
MSFT,2024-12-23,5,BUY,55,-3.16,False
MSFT,2024-12-23,10,BUY,55,-2.46,False
MSFT,2024-12-23,20,BUY,55,2.02,True
MSFT,2024-12-24,5,BUY,55,-4.72,False
MSFT,2024-12-24,10,BUY,55,-4.64,False
MSFT,2024-12-24,20,BUY,55,-1.09,False
MSFT,2024-12-26,5,BUY,55,-3.37,False
MSFT,2024-12-26,10,BUY,55,-4.78,False
MSFT,2024-12-26,20,BUY,55,2.07,True
MSFT,2024-12-27,5,BUY,55,-0.62,False
MSFT,2024-12-27,10,BUY,55,-3.45,False
MSFT,2024-12-27,20,BUY,55,2.74,True
MSFT,2024-12-30,5,BUY,55,-0.58,False
MSFT,2024-12-30,10,BUY,55,0.35,True
MSFT,2024-12-30,20,BUY,55,-2.32,False
MSFT,2024-12-31,5,BUY,55,0.73,True
MSFT,2024-12-31,10,BUY,55,0.73,True
MSFT,2024-12-31,20,BUY,55,-1.53,False
MSFT,2025-01-02,5,BUY,55,0.09,True
MSFT,2025-01-02,10,BUY,55,2.5,True
MSFT,2025-01-02,20,BUY,55,-1.83,False
MSFT,2025-01-31,5,BUY,55,-1.28,False
MSFT,2025-01-31,10,BUY,55,-1.6,False
MSFT,2025-01-31,20,BUY,55,-6.21,False
MSFT,2025-02-03,5,BUY,55,0.32,True
MSFT,2025-02-03,10,BUY,55,-0.31,False
MSFT,2025-02-03,20,BUY,55,-5.24,False
MSFT,2025-02-04,5,BUY,55,-0.23,False
MSFT,2025-02-04,10,BUY,55,0.58,True
MSFT,2025-02-04,20,BUY,55,-2.56,False
MSFT,2025-02-05,5,BUY,55,-1.03,False
MSFT,2025-02-05,10,BUY,55,0.89,True
MSFT,2025-02-05,20,BUY,55,-3.78,False
MSFT,2025-02-06,5,BUY,55,-1.27,False
MSFT,2025-02-06,10,BUY,55,-1.63,False
MSFT,2025-02-06,20,BUY,55,-5.22,False
MSFT,2025-02-07,5,BUY,55,-0.32,False
MSFT,2025-02-07,10,BUY,55,-1.21,False
MSFT,2025-02-07,20,BUY,55,-7.04,False
MSFT,2025-02-10,5,BUY,55,-0.63,False
MSFT,2025-02-10,10,BUY,55,-3.28,False
MSFT,2025-02-10,20,BUY,55,-7.52,False
MSFT,2025-02-11,5,BUY,55,0.81,True
MSFT,2025-02-11,10,BUY,55,-2.65,False
MSFT,2025-02-11,20,BUY,55,-6.66,False
MSFT,2025-02-12,5,BUY,55,1.94,True
MSFT,2025-02-12,10,BUY,55,-3.84,False
MSFT,2025-02-12,20,BUY,55,-7.21,False
MSFT,2025-02-13,5,BUY,55,-0.37,False
MSFT,2025-02-13,10,BUY,55,-3.11,False
MSFT,2025-02-13,20,BUY,55,-5.16,False
MSFT,2025-02-14,5,BUY,55,-0.89,False
MSFT,2025-02-14,10,BUY,55,-4.69,False
MSFT,2025-02-14,20,BUY,55,-4.64,False
MSFT,2025-02-18,5,BUY,55,-2.67,False
MSFT,2025-02-18,10,BUY,55,-4.94,False
MSFT,2025-02-18,20,BUY,55,-6.19,False
MSFT,2025-02-19,5,BUY,55,-3.43,False
MSFT,2025-02-19,10,BUY,55,-3.12,False
MSFT,2025-02-19,20,BUY,55,-6.31,False
MSFT,2025-02-21,5,BUY,55,-2.75,False
MSFT,2025-02-21,10,BUY,55,-3.65,False
MSFT,2025-02-21,20,BUY,55,-4.15,False
MSFT,2025-02-24,5,BUY,55,-3.84,False
MSFT,2025-02-24,10,BUY,55,-5.9,False
MSFT,2025-02-24,20,BUY,55,-2.7,False
MSFT,2025-02-25,5,BUY,55,-2.33,False
MSFT,2025-02-25,10,BUY,55,-4.39,False
MSFT,2025-02-25,20,BUY,55,-0.69,False
MSFT,2025-02-26,5,BUY,55,0.32,True
MSFT,2025-02-26,10,BUY,55,-4.12,False
MSFT,2025-02-26,20,BUY,55,-2.44,False
MSFT,2025-02-27,5,BUY,55,1.11,True
MSFT,2025-02-27,10,BUY,55,-3.51,False
MSFT,2025-02-27,20,BUY,55,-0.5,False
MSFT,2025-03-11,5,BUY,55,0.81,True
MSFT,2025-03-11,10,BUY,55,3.87,True
MSFT,2025-03-11,20,BUY,55,-6.81,False
MSFT,2025-03-12,5,BUY,55,1.19,True
MSFT,2025-03-12,10,BUY,55,1.75,True
MSFT,2025-03-12,20,BUY,55,1.88,True
MSFT,2025-03-13,5,BUY,55,2.13,True
MSFT,2025-03-13,10,BUY,55,3.12,True
MSFT,2025-03-13,20,BUY,55,0.68,True
MSFT,2025-03-14,5,BUY,55,0.69,True
MSFT,2025-03-14,10,BUY,55,-2.51,False
MSFT,2025-03-14,20,BUY,55,-0.03,False
MSFT,2025-03-17,5,BUY,55,1.13,True
MSFT,2025-03-17,10,BUY,55,-3.42,False
MSFT,2025-03-17,20,BUY,55,-0.23,False
MSFT,2025-03-18,5,BUY,55,3.04,True
MSFT,2025-03-18,10,BUY,55,-0.35,False
MSFT,2025-03-18,20,BUY,55,0.58,True
MSFT,2025-03-19,5,BUY,55,0.55,True
MSFT,2025-03-19,10,BUY,55,-1.46,False
MSFT,2025-03-19,20,BUY,55,-4.18,False
MSFT,2025-03-20,5,BUY,55,0.97,True
MSFT,2025-03-20,10,BUY,55,-3.55,False
MSFT,2025-03-20,20,BUY,55,-4.93,False
MSFT,2025-04-07,5,BUY,55,8.37,True
MSFT,2025-04-07,10,BUY,55,2.5,True
MSFT,2025-04-07,20,BUY,55,21.08,True
MSFT,2025-04-08,5,BUY,55,8.79,True
MSFT,2025-04-08,10,BUY,55,5.59,True
MSFT,2025-04-08,20,BUY,55,22.22,True
MSFT,2025-04-09,5,BUY,55,-4.83,False
MSFT,2025-04-09,10,BUY,55,-0.82,False
MSFT,2025-04-09,20,BUY,55,12.21,True
MSFT,2025-04-10,5,BUY,55,-3.56,False
MSFT,2025-04-10,10,BUY,55,2.75,True
MSFT,2025-04-10,20,BUY,55,15.05,True
MSFT,2025-04-11,5,BUY,55,-7.55,False
MSFT,2025-04-11,10,BUY,55,0.7,True
MSFT,2025-04-11,20,BUY,55,15.65,True
MSFT,2025-04-14,5,BUY,55,-5.41,False
MSFT,2025-04-14,10,BUY,55,1.61,True
MSFT,2025-04-14,20,BUY,55,15.81,True
MSFT,2025-04-15,5,BUY,55,-2.94,False
MSFT,2025-04-15,10,BUY,55,2.47,True
MSFT,2025-04-15,20,BUY,55,17.42,True
MSFT,2025-04-16,5,BUY,55,4.22,True
MSFT,2025-04-16,10,BUY,55,14.47,True
MSFT,2025-04-16,20,BUY,55,22.16,True
MSFT,2025-04-17,5,BUY,55,6.54,True
MSFT,2025-04-17,10,BUY,55,18.35,True
MSFT,2025-04-17,20,BUY,55,23.74,True
MSFT,2025-04-21,5,BUY,55,8.92,True
MSFT,2025-04-21,10,BUY,55,21.46,True
MSFT,2025-04-21,20,BUY,55,28.01,True
MSFT,2025-04-22,5,BUY,55,7.42,True
MSFT,2025-04-22,10,BUY,55,18.13,True
MSFT,2025-04-22,20,BUY,55,25.13,True
MSFT,2025-07-01,5,BUY,55,2.33,True
MSFT,2025-07-01,10,BUY,55,2.76,True
MSFT,2025-07-01,20,BUY,55,4.31,True
MSFT,2025-07-02,5,BUY,55,2.12,True
MSFT,2025-07-02,10,BUY,55,4.2,True
MSFT,2025-07-02,20,BUY,55,8.64,True
MSFT,2025-08-05,5,BUY,55,0.28,True
MSFT,2025-08-05,10,BUY,55,-3.41,False
MSFT,2025-08-05,20,BUY,55,-4.09,False
MSFT,2025-08-06,5,BUY,55,-0.83,False
MSFT,2025-08-06,10,BUY,55,-3.66,False
MSFT,2025-08-06,20,BUY,55,-3.07,False
MSFT,2025-08-07,5,BUY,55,0.31,True
MSFT,2025-08-07,10,BUY,55,-3.03,False
MSFT,2025-08-07,20,BUY,55,-4.8,False
MSFT,2025-08-08,5,BUY,55,-0.36,False
MSFT,2025-08-08,10,BUY,55,-2.68,False
MSFT,2025-08-08,20,BUY,55,-4.41,False
MSFT,2025-08-11,5,BUY,55,-0.9,False
MSFT,2025-08-11,10,BUY,55,-3.2,False
MSFT,2025-08-11,20,BUY,55,-4.32,False
MSFT,2025-08-12,5,BUY,55,-3.68,False
MSFT,2025-08-12,10,BUY,55,-4.98,False
MSFT,2025-08-12,20,BUY,55,-5.3,False
MSFT,2025-08-13,5,BUY,55,-2.85,False
MSFT,2025-08-13,10,BUY,55,-2.5,False
MSFT,2025-08-13,20,BUY,55,-3.6,False
MSFT,2025-08-14,5,BUY,55,-3.33,False
MSFT,2025-08-14,10,BUY,55,-2.3,False
MSFT,2025-08-14,20,BUY,55,-2.25,False
MSFT,2025-08-15,5,BUY,55,-2.33,False
MSFT,2025-08-15,10,BUY,55,-2.43,False
MSFT,2025-08-15,20,BUY,55,-0.76,False
MSFT,2025-08-18,5,BUY,55,-2.32,False
MSFT,2025-08-18,10,BUY,55,-2.16,False
MSFT,2025-08-18,20,BUY,55,-1.4,False
MSFT,2025-08-19,5,BUY,55,-1.35,False
MSFT,2025-08-19,10,BUY,55,-0.7,False
MSFT,2025-08-19,20,BUY,55,0.21,True
MSFT,2025-08-20,5,BUY,55,0.37,True
MSFT,2025-08-20,10,BUY,55,0.61,True
MSFT,2025-08-20,20,BUY,55,0.71,True
MSFT,2025-08-21,5,BUY,55,1.07,True
MSFT,2025-08-21,10,BUY,55,-1.83,False
MSFT,2025-08-21,20,BUY,55,2.71,True
MSFT,2025-08-22,5,BUY,55,-0.11,False
MSFT,2025-08-22,10,BUY,55,-1.78,False
MSFT,2025-08-22,20,BUY,55,1.42,True
MSFT,2025-08-25,5,BUY,55,0.17,True
MSFT,2025-08-25,10,BUY,55,-1.16,False
MSFT,2025-08-25,20,BUY,55,0.99,True
MSFT,2025-08-26,5,BUY,55,0.66,True
MSFT,2025-08-26,10,BUY,55,-0.33,False
MSFT,2025-08-26,20,BUY,55,1.62,True
MSFT,2025-08-27,5,BUY,55,0.24,True
MSFT,2025-08-27,10,BUY,55,-1.13,False
MSFT,2025-08-27,20,BUY,55,0.06,True
MSFT,2025-08-28,5,BUY,55,-2.87,False
MSFT,2025-08-28,10,BUY,55,0.05,True
MSFT,2025-08-28,20,BUY,55,0.36,True
MSFT,2025-08-29,5,BUY,55,-1.68,False
MSFT,2025-08-29,10,BUY,55,1.71,True
MSFT,2025-08-29,20,BUY,55,1.56,True
MSFT,2025-10-31,5,BUY,55,-4.05,False
MSFT,2025-10-31,10,BUY,55,-1.47,False
MSFT,2025-10-31,20,BUY,55,-5.82,False
MSFT,2025-11-03,5,BUY,55,-2.13,False
MSFT,2025-11-03,10,BUY,55,-1.85,False
MSFT,2025-11-03,20,BUY,55,-5.05,False
MSFT,2025-11-04,5,BUY,55,-1.1,False
MSFT,2025-11-04,10,BUY,55,-3.99,False
MSFT,2025-11-04,20,BUY,55,-6.94,False
MSFT,2025-11-05,5,BUY,55,0.78,True
MSFT,2025-11-05,10,BUY,55,-3.95,False
MSFT,2025-11-05,20,BUY,55,-5.01,False
MSFT,2025-11-06,5,BUY,55,1.25,True
MSFT,2025-11-06,10,BUY,55,-3.58,False
MSFT,2025-11-06,20,BUY,55,-2.62,False
MSFT,2025-11-07,5,BUY,55,2.69,True
MSFT,2025-11-07,10,BUY,55,-4.79,False
MSFT,2025-11-07,20,BUY,55,-0.98,False
MSFT,2025-11-10,5,BUY,55,0.29,True
MSFT,2025-11-10,10,BUY,55,-6.15,False
MSFT,2025-11-10,20,BUY,55,-2.58,False
MSFT,2025-11-11,5,BUY,55,-2.93,False
MSFT,2025-11-11,10,BUY,55,-6.05,False
MSFT,2025-11-11,20,BUY,55,-5.75,False
MSFT,2025-11-12,5,BUY,55,-4.7,False
MSFT,2025-11-12,10,BUY,55,-4.84,False
MSFT,2025-11-12,20,BUY,55,-5.24,False
MSFT,2025-11-13,5,BUY,55,-4.76,False
MSFT,2025-11-13,10,BUY,55,-2.06,False
MSFT,2025-11-13,20,BUY,55,-4.74,False
MSFT,2025-11-14,5,BUY,55,-7.29,False
MSFT,2025-11-14,10,BUY,55,-4.42,False
MSFT,2025-11-14,20,BUY,55,-6.76,False
MSFT,2025-11-17,5,BUY,55,-6.42,False
MSFT,2025-11-17,10,BUY,55,-3.27,False
MSFT,2025-11-17,20,BUY,55,-5.95,False
MSFT,2025-11-18,5,BUY,55,-3.22,False
MSFT,2025-11-18,10,BUY,55,-3.07,False
MSFT,2025-11-18,20,BUY,55,-3.4,False
MSFT,2025-11-20,5,BUY,55,2.84,True
MSFT,2025-11-20,10,BUY,55,0.99,True
MSFT,2025-11-20,20,BUY,55,1.57,True
MSFT,2025-11-21,5,BUY,55,3.1,True
MSFT,2025-11-21,10,BUY,55,4.0,True
MSFT,2025-11-21,20,BUY,55,2.71,True
MSFT,2025-11-24,5,BUY,55,3.38,True
MSFT,2025-11-24,10,BUY,55,3.8,True
MSFT,2025-11-24,20,BUY,55,2.71,True
MSFT,2025-11-25,5,BUY,55,0.16,True
MSFT,2025-11-25,10,BUY,55,0.33,True
MSFT,2025-11-25,20,BUY,55,2.31,True
MSFT,2025-11-26,5,BUY,55,-0.96,False
MSFT,2025-11-26,10,BUY,55,-0.42,False
MSFT,2025-11-26,20,BUY,55,0.46,True
MSFT,2025-11-28,5,BUY,55,-1.8,False
MSFT,2025-11-28,10,BUY,55,-2.74,False
MSFT,2025-11-28,20,BUY,55,-1.0,False
MSFT,2025-12-01,5,BUY,55,0.88,True
MSFT,2025-12-01,10,BUY,55,-2.45,False
MSFT,2025-12-01,20,BUY,55,0.15,True
MSFT,2025-12-22,5,BUY,55,0.53,True
MSFT,2025-12-22,10,BUY,55,-0.3,False
MSFT,2025-12-22,20,BUY,55,-6.97,False
MSFT,2026-01-14,5,BUY,55,-1.79,False
MSFT,2026-01-14,10,BUY,55,-5.63,False
MSFT,2026-01-14,20,BUY,55,-12.53,False
MSFT,2026-01-15,5,BUY,55,2.03,True
MSFT,2026-01-15,10,BUY,55,-5.77,False
MSFT,2026-01-15,20,BUY,55,-12.12,False
MSFT,2026-01-16,5,BUY,55,2.27,True
MSFT,2026-01-16,10,BUY,55,-7.94,False
MSFT,2026-01-16,20,BUY,55,-13.7,False
MSFT,2026-01-20,5,BUY,55,5.73,True
MSFT,2026-01-20,10,BUY,55,-9.53,False
MSFT,2026-01-20,20,BUY,55,-12.08,False
MSFT,2026-01-21,5,BUY,55,8.45,True
MSFT,2026-01-21,10,BUY,55,-6.74,False
MSFT,2026-01-21,20,BUY,55,-10.07,False
MSFT,2026-01-22,5,BUY,55,-3.91,False
MSFT,2026-01-22,10,BUY,55,-12.74,False
MSFT,2026-01-22,20,BUY,55,-11.75,False
MSFT,2026-01-26,5,BUY,55,-9.97,False
MSFT,2026-01-26,10,BUY,55,-12.05,False
MSFT,2026-01-26,20,BUY,55,-17.09,False
MSFT,2026-01-27,5,BUY,55,-14.43,False
MSFT,2026-01-27,10,BUY,55,-14.01,False
MSFT,2026-01-27,20,BUY,55,-16.45,False
MSFT,2026-01-28,5,BUY,55,-14.0,False
MSFT,2026-01-28,10,BUY,55,-16.04,False
MSFT,2026-01-28,20,BUY,55,-16.4,False
MSFT,2026-01-29,5,BUY,55,-9.19,False
MSFT,2026-01-29,10,BUY,55,-7.3,False
MSFT,2026-01-29,20,BUY,55,-9.2,False
MSFT,2026-01-30,5,BUY,55,-6.77,False
MSFT,2026-01-30,10,BUY,55,-6.73,False
MSFT,2026-01-30,20,BUY,55,-7.17,False
MSFT,2026-02-02,5,BUY,55,-2.31,False
MSFT,2026-02-02,10,BUY,55,-6.26,False
MSFT,2026-02-02,20,BUY,55,-4.37,False
MSFT,2026-02-03,5,BUY,55,0.5,True
MSFT,2026-02-03,10,BUY,55,-2.82,False
MSFT,2026-02-03,20,BUY,55,-1.24,False
MSFT,2026-02-04,5,BUY,55,-2.37,False
MSFT,2026-02-04,10,BUY,55,-3.58,False
MSFT,2026-02-04,20,BUY,55,-0.62,False
MSFT,2026-02-05,5,BUY,55,2.08,True
MSFT,2026-02-05,10,BUY,55,1.13,True
MSFT,2026-02-05,20,BUY,55,4.12,True
MSFT,2026-02-06,5,BUY,55,0.04,True
MSFT,2026-02-06,10,BUY,55,-3.94,False
MSFT,2026-02-06,20,BUY,55,2.29,True
MSFT,2026-02-09,5,BUY,55,-4.05,False
MSFT,2026-02-09,10,BUY,55,-5.73,False
MSFT,2026-02-09,20,BUY,55,-1.67,False
MSFT,2026-02-10,5,BUY,55,-3.31,False
MSFT,2026-02-10,10,BUY,55,-2.84,False
MSFT,2026-02-10,20,BUY,55,-1.81,False
MSFT,2026-02-11,5,BUY,55,-1.24,False
MSFT,2026-02-11,10,BUY,55,-0.43,False
MSFT,2026-02-11,20,BUY,55,-0.39,False
MSFT,2026-02-12,5,BUY,55,-0.92,False
MSFT,2026-02-12,10,BUY,55,-2.04,False
MSFT,2026-02-12,20,BUY,55,-1.34,False
MSFT,2026-02-13,5,BUY,55,-3.98,False
MSFT,2026-02-13,10,BUY,55,-0.46,False
MSFT,2026-02-13,20,BUY,55,-0.11,False
MSFT,2026-02-17,5,BUY,55,-1.76,False
MSFT,2026-02-17,10,BUY,55,2.01,True
MSFT,2026-02-17,20,BUY,55,0.87,True
MSFT,2026-02-18,5,BUY,55,0.48,True
MSFT,2026-02-18,10,BUY,55,1.63,True
MSFT,2026-02-18,20,BUY,55,-1.73,False
MSFT,2026-02-19,5,BUY,55,0.82,True
MSFT,2026-02-19,10,BUY,55,3.07,True
MSFT,2026-02-19,20,BUY,55,-2.37,False
MSFT,2026-02-20,5,BUY,55,-1.13,False
MSFT,2026-02-20,10,BUY,55,2.95,True
MSFT,2026-02-20,20,BUY,55,-3.87,False
MSFT,2026-02-23,5,BUY,55,3.66,True
MSFT,2026-02-23,10,BUY,55,6.49,True
MSFT,2026-02-23,20,BUY,55,-0.38,False
MSFT,2026-02-24,5,BUY,55,3.84,True
MSFT,2026-02-24,10,BUY,55,4.31,True
MSFT,2026-02-24,20,BUY,55,-4.18,False
MSFT,2026-02-25,5,BUY,55,1.15,True
MSFT,2026-02-25,10,BUY,55,1.07,True
MSFT,2026-02-25,20,BUY,55,-7.38,False
MSFT,2026-02-26,5,BUY,55,2.23,True
MSFT,2026-02-26,10,BUY,55,0.03,True
MSFT,2026-02-26,20,BUY,55,-8.9,False
GOOGL,2022-01-27,5,BUY,55,10.92,True
GOOGL,2022-01-27,10,BUY,55,7.45,True
GOOGL,2022-01-27,20,BUY,55,4.23,True
GOOGL,2022-01-28,5,BUY,55,7.46,True
GOOGL,2022-01-28,10,BUY,55,0.7,True
GOOGL,2022-01-28,20,BUY,55,1.28,True
GOOGL,2022-01-31,5,BUY,55,2.88,True
GOOGL,2022-01-31,10,BUY,55,0.16,True
GOOGL,2022-01-31,20,BUY,55,-0.92,False
GOOGL,2022-02-01,5,BUY,55,1.28,True
GOOGL,2022-02-01,10,BUY,55,-0.75,False
GOOGL,2022-02-01,20,BUY,55,-2.23,False
GOOGL,2022-02-02,5,BUY,55,-4.33,False
GOOGL,2022-02-02,10,BUY,55,-6.93,False
GOOGL,2022-02-02,20,BUY,55,-9.53,False
GOOGL,2022-02-09,5,SELL,55,-2.72,True
GOOGL,2022-02-09,10,SELL,55,-6.29,True
GOOGL,2022-02-09,20,SELL,55,-6.47,True
GOOGL,2022-02-10,5,SELL,55,-4.39,True
GOOGL,2022-02-10,10,SELL,55,-3.0,True
GOOGL,2022-02-10,20,SELL,55,-6.31,True
GOOGL,2022-02-14,5,SELL,55,-4.22,True
GOOGL,2022-02-14,10,SELL,55,-1.08,True
GOOGL,2022-02-14,20,SELL,55,-4.67,True
GOOGL,2022-02-15,5,SELL,55,-6.6,True
GOOGL,2022-02-15,10,SELL,55,-1.49,True
GOOGL,2022-02-15,20,SELL,55,-2.44,True
GOOGL,2022-02-16,5,SELL,55,-3.66,True
GOOGL,2022-02-16,10,SELL,55,-2.79,True
GOOGL,2022-02-16,20,SELL,55,-2.83,True
GOOGL,2022-02-17,5,BUY,55,1.45,True
GOOGL,2022-02-17,10,BUY,55,-0.48,False
GOOGL,2022-02-17,20,BUY,55,2.71,True
GOOGL,2022-02-18,5,BUY,55,3.57,True
GOOGL,2022-02-18,10,BUY,55,-3.09,False
GOOGL,2022-02-18,20,BUY,55,4.37,True
GOOGL,2022-02-22,5,BUY,55,3.27,True
GOOGL,2022-02-22,10,BUY,55,-2.09,False
GOOGL,2022-02-22,20,BUY,55,7.75,True
GOOGL,2022-02-23,5,BUY,55,5.47,True
GOOGL,2022-02-23,10,BUY,55,4.57,True
GOOGL,2022-02-23,20,BUY,55,8.38,True
GOOGL,2022-02-24,5,BUY,55,0.91,True
GOOGL,2022-02-24,10,BUY,55,-0.2,False
GOOGL,2022-02-24,20,BUY,55,6.69,True
GOOGL,2022-02-25,5,BUY,55,-1.9,False
GOOGL,2022-02-25,10,BUY,55,-3.41,False
GOOGL,2022-02-25,20,BUY,55,5.36,True
GOOGL,2022-02-28,5,BUY,55,-6.43,False
GOOGL,2022-02-28,10,BUY,55,-6.74,False
GOOGL,2022-02-28,20,BUY,55,4.74,True
GOOGL,2022-03-01,5,BUY,55,-5.19,False
GOOGL,2022-03-01,10,BUY,55,-3.63,False
GOOGL,2022-03-01,20,BUY,55,6.3,True
GOOGL,2022-03-02,5,BUY,55,-0.86,False
GOOGL,2022-03-02,10,BUY,55,-0.96,False
GOOGL,2022-03-02,20,BUY,55,5.47,True
GOOGL,2022-03-03,5,BUY,55,-1.1,False
GOOGL,2022-03-03,10,BUY,55,-0.05,False
GOOGL,2022-03-03,20,BUY,55,3.86,True
GOOGL,2022-03-04,5,BUY,55,-1.54,False
GOOGL,2022-03-04,10,BUY,55,3.2,True
GOOGL,2022-03-04,20,BUY,55,6.25,True
GOOGL,2022-03-07,5,BUY,55,-0.34,False
GOOGL,2022-03-07,10,BUY,55,7.69,True
GOOGL,2022-03-07,20,BUY,55,13.13,True
GOOGL,2022-03-08,5,BUY,55,1.65,True
GOOGL,2022-03-08,10,BUY,55,10.04,True
GOOGL,2022-03-08,20,BUY,55,10.61,True
GOOGL,2022-03-09,5,BUY,55,-0.1,False
GOOGL,2022-03-09,10,BUY,55,3.64,True
GOOGL,2022-03-09,20,BUY,55,2.34,True
GOOGL,2022-03-10,5,BUY,55,1.06,True
GOOGL,2022-03-10,10,BUY,55,6.9,True
GOOGL,2022-03-10,20,BUY,55,2.61,True
GOOGL,2022-03-11,5,BUY,55,4.82,True
GOOGL,2022-03-11,10,BUY,55,9.09,True
GOOGL,2022-03-11,20,BUY,55,2.63,True
GOOGL,2022-03-14,5,BUY,55,8.06,True
GOOGL,2022-03-14,10,BUY,55,12.31,True
GOOGL,2022-03-14,20,BUY,55,2.28,True
GOOGL,2022-03-15,5,BUY,55,8.26,True
GOOGL,2022-03-15,10,BUY,55,10.3,True
GOOGL,2022-03-15,20,BUY,55,-1.15,False
GOOGL,2022-03-16,5,BUY,55,3.75,True
GOOGL,2022-03-16,10,BUY,55,6.5,True
GOOGL,2022-03-16,20,BUY,55,-2.54,False
GOOGL,2022-03-17,5,BUY,55,5.78,True
GOOGL,2022-03-17,10,BUY,55,3.91,True
GOOGL,2022-03-17,20,BUY,55,-5.31,False
GOOGL,2022-03-18,5,BUY,55,4.08,True
GOOGL,2022-03-18,10,BUY,55,2.96,True
GOOGL,2022-03-18,20,BUY,55,-6.21,False
GOOGL,2022-03-21,5,BUY,55,3.93,True
GOOGL,2022-03-21,10,BUY,55,5.05,True
GOOGL,2022-03-21,20,BUY,55,-4.48,False
GOOGL,2022-03-22,5,BUY,55,1.89,True
GOOGL,2022-03-22,10,BUY,55,0.52,True
GOOGL,2022-03-22,20,BUY,55,-8.46,False
GOOGL,2022-03-23,5,BUY,55,2.65,True
GOOGL,2022-03-23,10,BUY,55,-1.25,False
GOOGL,2022-03-23,20,BUY,55,-9.73,False
GOOGL,2022-03-24,5,BUY,55,-1.77,False
GOOGL,2022-03-24,10,BUY,55,-4.01,False
GOOGL,2022-03-24,20,BUY,55,-15.49,False
GOOGL,2022-03-25,5,SELL,55,-1.07,True
GOOGL,2022-03-25,10,SELL,55,-5.92,True
GOOGL,2022-03-25,20,SELL,55,-13.13,True
GOOGL,2022-03-28,5,SELL,55,1.07,False
GOOGL,2022-03-28,10,SELL,55,-8.93,True
GOOGL,2022-03-28,20,SELL,55,-16.12,True
GOOGL,2022-03-29,5,BUY,55,-1.34,False
GOOGL,2022-03-29,10,BUY,55,-10.38,False
GOOGL,2022-03-29,20,BUY,55,-19.8,False
GOOGL,2022-03-30,5,SELL,55,-3.8,True
GOOGL,2022-03-30,10,SELL,55,-8.49,True
GOOGL,2022-03-30,20,SELL,55,-16.5,True
GOOGL,2022-04-01,5,SELL,55,-4.9,True
GOOGL,2022-04-01,10,SELL,55,-8.9,True
GOOGL,2022-04-01,20,SELL,55,-16.82,True
GOOGL,2022-04-04,5,SELL,55,-9.9,True
GOOGL,2022-04-04,10,SELL,55,-9.07,True
GOOGL,2022-04-04,20,SELL,55,-17.93,True
GOOGL,2022-04-05,5,SELL,55,-9.16,True
